persona_id,country,region,country_set,name,gender,age,profession,profession_article,subject_pronoun,object_pronoun,possessive_pronoun,be_verb,work_verb
P03917,Pakistan,South Asia,added_10,Ayesha,female,45,janitor,a,she,her,her,is,works
P03918,Pakistan,South Asia,added_10,Ayesha,female,45,journalist,a,she,her,her,is,works
P03919,Pakistan,South Asia,added_10,Ayesha,female,45,lawyer,a,she,her,her,is,works
P03920,Pakistan,South Asia,added_10,Ayesha,female,45,mechanic,a,she,her,her,is,works
P03921,Pakistan,South Asia,added_10,Ayesha,female,45,paramedic,a,she,her,her,is,works
P03922,Pakistan,South Asia,added_10,Ayesha,female,45,pharmacist,a,she,her,her,is,works
P03923,Pakistan,South Asia,added_10,Ayesha,female,45,plumber,a,she,her,her,is,works
P03924,Pakistan,South Asia,added_10,Ayesha,female,45,police officer,a,she,her,her,is,works
P03925,Pakistan,South Asia,added_10,Ayesha,female,45,real estate agent,a,she,her,her,is,works
P03926,Pakistan,South Asia,added_10,Ayesha,female,45,registered nurse,a,she,her,her,is,works
P03927,Pakistan,South Asia,added_10,Ayesha,female,45,social worker,a,she,her,her,is,works
P03928,Pakistan,South Asia,added_10,Ayesha,female,45,truck driver,a,she,her,her,is,works
P03929,Pakistan,South Asia,added_10,Ayesha,female,45,veterinarian,a,she,her,her,is,works
P03930,Pakistan,South Asia,added_10,Ayesha,female,45,waiter,a,she,her,her,is,works
P03931,Pakistan,South Asia,added_10,Ayesha,female,65,accountant,an,she,her,her,is,works
P03932,Pakistan,South Asia,added_10,Ayesha,female,65,administrative assistant,an,she,her,her,is,works
P03933,Pakistan,South Asia,added_10,Ayesha,female,65,architect,an,she,her,her,is,works
P03934,Pakistan,South Asia,added_10,Ayesha,female,65,bank teller,a,she,her,her,is,works
P03935,Pakistan,South Asia,added_10,Ayesha,female,65,business manager,a,she,her,her,is,works
P03936,Pakistan,South Asia,added_10,Ayesha,female,65,cashier,a,she,her,her,is,works
P03937,Pakistan,South Asia,added_10,Ayesha,female,65,chef,a,she,her,her,is,works
P03938,Pakistan,South Asia,added_10,Ayesha,female,65,civil engineer,a,she,her,her,is,works
P03939,Pakistan,South Asia,added_10,Ayesha,female,65,computer programmer,a,she,her,her,is,works
P03940,Pakistan,South Asia,added_10,Ayesha,female,65,construction worker,a,she,her,her,is,works
P03941,Pakistan,South Asia,added_10,Ayesha,female,65,doctor,a,she,her,her,is,works
P03942,Pakistan,South Asia,added_10,Ayesha,female,65,electrician,an,she,her,her,is,works
P03943,Pakistan,South Asia,added_10,Ayesha,female,65,elementary school teacher,an,she,her,her,is,works
P03944,Pakistan,South Asia,added_10,Ayesha,female,65,farmer,a,she,her,her,is,works
P03945,Pakistan,South Asia,added_10,Ayesha,female,65,flight attendant,a,she,her,her,is,works
P03946,Pakistan,South Asia,added_10,Ayesha,female,65,hairdresser,a,she,her,her,is,works
P03947,Pakistan,South Asia,added_10,Ayesha,female,65,janitor,a,she,her,her,is,works
P03948,Pakistan,South Asia,added_10,Ayesha,female,65,journalist,a,she,her,her,is,works
P03949,Pakistan,South Asia,added_10,Ayesha,female,65,lawyer,a,she,her,her,is,works
P03950,Pakistan,South Asia,added_10,Ayesha,female,65,mechanic,a,she,her,her,is,works
P03951,Pakistan,South Asia,added_10,Ayesha,female,65,paramedic,a,she,her,her,is,works
P03952,Pakistan,South Asia,added_10,Ayesha,female,65,pharmacist,a,she,her,her,is,works
P03953,Pakistan,South Asia,added_10,Ayesha,female,65,plumber,a,she,her,her,is,works
P03954,Pakistan,South Asia,added_10,Ayesha,female,65,police officer,a,she,her,her,is,works
P03955,Pakistan,South Asia,added_10,Ayesha,female,65,real estate agent,a,she,her,her,is,works
P03956,Pakistan,South Asia,added_10,Ayesha,female,65,registered nurse,a,she,her,her,is,works
P03957,Pakistan,South Asia,added_10,Ayesha,female,65,social worker,a,she,her,her,is,works
P03958,Pakistan,South Asia,added_10,Ayesha,female,65,truck driver,a,she,her,her,is,works
P03959,Pakistan,South Asia,added_10,Ayesha,female,65,veterinarian,a,she,her,her,is,works
P03960,Pakistan,South Asia,added_10,Ayesha,female,65,waiter,a,she,her,her,is,works
P03961,Pakistan,South Asia,added_10,Noor,neutral,25,accountant,an,they,them,their,are,work
P03962,Pakistan,South Asia,added_10,Noor,neutral,25,administrative assistant,an,they,them,their,are,work
P03963,Pakistan,South Asia,added_10,Noor,neutral,25,architect,an,they,them,their,are,work
P03964,Pakistan,South Asia,added_10,Noor,neutral,25,bank teller,a,they,them,their,are,work
P03965,Pakistan,South Asia,added_10,Noor,neutral,25,business manager,a,they,them,their,are,work
P03966,Pakistan,South Asia,added_10,Noor,neutral,25,cashier,a,they,them,their,are,work
P03967,Pakistan,South Asia,added_10,Noor,neutral,25,chef,a,they,them,their,are,work
P03968,Pakistan,South Asia,added_10,Noor,neutral,25,civil engineer,a,they,them,their,are,work
P03969,Pakistan,South Asia,added_10,Noor,neutral,25,computer programmer,a,they,them,their,are,work
P03970,Pakistan,South Asia,added_10,Noor,neutral,25,construction worker,a,they,them,their,are,work
P03971,Pakistan,South Asia,added_10,Noor,neutral,25,doctor,a,they,them,their,are,work
P03972,Pakistan,South Asia,added_10,Noor,neutral,25,electrician,an,they,them,their,are,work
P03973,Pakistan,South Asia,added_10,Noor,neutral,25,elementary school teacher,an,they,them,their,are,work
P03974,Pakistan,South Asia,added_10,Noor,neutral,25,farmer,a,they,them,their,are,work
P03975,Pakistan,South Asia,added_10,Noor,neutral,25,flight attendant,a,they,them,their,are,work
P03976,Pakistan,South Asia,added_10,Noor,neutral,25,hairdresser,a,they,them,their,are,work
P03977,Pakistan,South Asia,added_10,Noor,neutral,25,janitor,a,they,them,their,are,work
P03978,Pakistan,South Asia,added_10,Noor,neutral,25,journalist,a,they,them,their,are,work
P03979,Pakistan,South Asia,added_10,Noor,neutral,25,lawyer,a,they,them,their,are,work
P03980,Pakistan,South Asia,added_10,Noor,neutral,25,mechanic,a,they,them,their,are,work
P03981,Pakistan,South Asia,added_10,Noor,neutral,25,paramedic,a,they,them,their,are,work
P03982,Pakistan,South Asia,added_10,Noor,neutral,25,pharmacist,a,they,them,their,are,work
P03983,Pakistan,South Asia,added_10,Noor,neutral,25,plumber,a,they,them,their,are,work
P03984,Pakistan,South Asia,added_10,Noor,neutral,25,police officer,a,they,them,their,are,work
P03985,Pakistan,South Asia,added_10,Noor,neutral,25,real estate agent,a,they,them,their,are,work
P03986,Pakistan,South Asia,added_10,Noor,neutral,25,registered nurse,a,they,them,their,are,work
P03987,Pakistan,South Asia,added_10,Noor,neutral,25,social worker,a,they,them,their,are,work
P03988,Pakistan,South Asia,added_10,Noor,neutral,25,truck driver,a,they,them,their,are,work
P03989,Pakistan,South Asia,added_10,Noor,neutral,25,veterinarian,a,they,them,their,are,work
P03990,Pakistan,South Asia,added_10,Noor,neutral,25,waiter,a,they,them,their,are,work
P03991,Pakistan,South Asia,added_10,Noor,neutral,45,accountant,an,they,them,their,are,work
P03992,Pakistan,South Asia,added_10,Noor,neutral,45,administrative assistant,an,they,them,their,are,work
P03993,Pakistan,South Asia,added_10,Noor,neutral,45,architect,an,they,them,their,are,work
P03994,Pakistan,South Asia,added_10,Noor,neutral,45,bank teller,a,they,them,their,are,work
P03995,Pakistan,South Asia,added_10,Noor,neutral,45,business manager,a,they,them,their,are,work
P03996,Pakistan,South Asia,added_10,Noor,neutral,45,cashier,a,they,them,their,are,work
P03997,Pakistan,South Asia,added_10,Noor,neutral,45,chef,a,they,them,their,are,work
P03998,Pakistan,South Asia,added_10,Noor,neutral,45,civil engineer,a,they,them,their,are,work
P03999,Pakistan,South Asia,added_10,Noor,neutral,45,computer programmer,a,they,them,their,are,work
P04000,Pakistan,South Asia,added_10,Noor,neutral,45,construction worker,a,they,them,their,are,work
P04001,Pakistan,South Asia,added_10,Noor,neutral,45,doctor,a,they,them,their,are,work
P04002,Pakistan,South Asia,added_10,Noor,neutral,45,electrician,an,they,them,their,are,work
P04003,Pakistan,South Asia,added_10,Noor,neutral,45,elementary school teacher,an,they,them,their,are,work
P04004,Pakistan,South Asia,added_10,Noor,neutral,45,farmer,a,they,them,their,are,work
P04005,Pakistan,South Asia,added_10,Noor,neutral,45,flight attendant,a,they,them,their,are,work
P04006,Pakistan,South Asia,added_10,Noor,neutral,45,hairdresser,a,they,them,their,are,work
P04007,Pakistan,South Asia,added_10,Noor,neutral,45,janitor,a,they,them,their,are,work
P04008,Pakistan,South Asia,added_10,Noor,neutral,45,journalist,a,they,them,their,are,work
P04009,Pakistan,South Asia,added_10,Noor,neutral,45,lawyer,a,they,them,their,are,work
P04010,Pakistan,South Asia,added_10,Noor,neutral,45,mechanic,a,they,them,their,are,work
P04011,Pakistan,South Asia,added_10,Noor,neutral,45,paramedic,a,they,them,their,are,work
P04012,Pakistan,South Asia,added_10,Noor,neutral,45,pharmacist,a,they,them,their,are,work
P04013,Pakistan,South Asia,added_10,Noor,neutral,45,plumber,a,they,them,their,are,work
P04014,Pakistan,South Asia,added_10,Noor,neutral,45,police officer,a,they,them,their,are,work
P04015,Pakistan,South Asia,added_10,Noor,neutral,45,real estate agent,a,they,them,their,are,work
P04016,Pakistan,South Asia,added_10,Noor,neutral,45,registered nurse,a,they,them,their,are,work
P04017,Pakistan,South Asia,added_10,Noor,neutral,45,social worker,a,they,them,their,are,work
P04018,Pakistan,South Asia,added_10,Noor,neutral,45,truck driver,a,they,them,their,are,work
P04019,Pakistan,South Asia,added_10,Noor,neutral,45,veterinarian,a,they,them,their,are,work
P04020,Pakistan,South Asia,added_10,Noor,neutral,45,waiter,a,they,them,their,are,work
P04021,Pakistan,South Asia,added_10,Noor,neutral,65,accountant,an,they,them,their,are,work
P04022,Pakistan,South Asia,added_10,Noor,neutral,65,administrative assistant,an,they,them,their,are,work
P04023,Pakistan,South Asia,added_10,Noor,neutral,65,architect,an,they,them,their,are,work
P04024,Pakistan,South Asia,added_10,Noor,neutral,65,bank teller,a,they,them,their,are,work
P04025,Pakistan,South Asia,added_10,Noor,neutral,65,business manager,a,they,them,their,are,work
P04026,Pakistan,South Asia,added_10,Noor,neutral,65,cashier,a,they,them,their,are,work
P04027,Pakistan,South Asia,added_10,Noor,neutral,65,chef,a,they,them,their,are,work
P04028,Pakistan,South Asia,added_10,Noor,neutral,65,civil engineer,a,they,them,their,are,work
P04029,Pakistan,South Asia,added_10,Noor,neutral,65,computer programmer,a,they,them,their,are,work
P04030,Pakistan,South Asia,added_10,Noor,neutral,65,construction worker,a,they,them,their,are,work
P04031,Pakistan,South Asia,added_10,Noor,neutral,65,doctor,a,they,them,their,are,work
P04032,Pakistan,South Asia,added_10,Noor,neutral,65,electrician,an,they,them,their,are,work
P04033,Pakistan,South Asia,added_10,Noor,neutral,65,elementary school teacher,an,they,them,their,are,work
P04034,Pakistan,South Asia,added_10,Noor,neutral,65,farmer,a,they,them,their,are,work
P04035,Pakistan,South Asia,added_10,Noor,neutral,65,flight attendant,a,they,them,their,are,work
P04036,Pakistan,South Asia,added_10,Noor,neutral,65,hairdresser,a,they,them,their,are,work
P04037,Pakistan,South Asia,added_10,Noor,neutral,65,janitor,a,they,them,their,are,work
P04038,Pakistan,South Asia,added_10,Noor,neutral,65,journalist,a,they,them,their,are,work
P04039,Pakistan,South Asia,added_10,Noor,neutral,65,lawyer,a,they,them,their,are,work
P04040,Pakistan,South Asia,added_10,Noor,neutral,65,mechanic,a,they,them,their,are,work
P04041,Pakistan,South Asia,added_10,Noor,neutral,65,paramedic,a,they,them,their,are,work
P04042,Pakistan,South Asia,added_10,Noor,neutral,65,pharmacist,a,they,them,their,are,work
P04043,Pakistan,South Asia,added_10,Noor,neutral,65,plumber,a,they,them,their,are,work
P04044,Pakistan,South Asia,added_10,Noor,neutral,65,police officer,a,they,them,their,are,work
P04045,Pakistan,South Asia,added_10,Noor,neutral,65,real estate agent,a,they,them,their,are,work
P04046,Pakistan,South Asia,added_10,Noor,neutral,65,registered nurse,a,they,them,their,are,work
P04047,Pakistan,South Asia,added_10,Noor,neutral,65,social worker,a,they,them,their,are,work
P04048,Pakistan,South Asia,added_10,Noor,neutral,65,truck driver,a,they,them,their,are,work
P04049,Pakistan,South Asia,added_10,Noor,neutral,65,veterinarian,a,they,them,their,are,work
P04050,Pakistan,South Asia,added_10,Noor,neutral,65,waiter,a,they,them,their,are,work
P04051,Poland,Europe,added_10,Piotr,male,25,accountant,an,he,him,his,is,works
P04052,Poland,Europe,added_10,Piotr,male,25,administrative assistant,an,he,him,his,is,works
P04053,Poland,Europe,added_10,Piotr,male,25,architect,an,he,him,his,is,works
P04054,Poland,Europe,added_10,Piotr,male,25,bank teller,a,he,him,his,is,works
P04055,Poland,Europe,added_10,Piotr,male,25,business manager,a,he,him,his,is,works
P04056,Poland,Europe,added_10,Piotr,male,25,cashier,a,he,him,his,is,works
P04057,Poland,Europe,added_10,Piotr,male,25,chef,a,he,him,his,is,works
P04058,Poland,Europe,added_10,Piotr,male,25,civil engineer,a,he,him,his,is,works
P04059,Poland,Europe,added_10,Piotr,male,25,computer programmer,a,he,him,his,is,works
P04060,Poland,Europe,added_10,Piotr,male,25,construction worker,a,he,him,his,is,works
P04061,Poland,Europe,added_10,Piotr,male,25,doctor,a,he,him,his,is,works
P04062,Poland,Europe,added_10,Piotr,male,25,electrician,an,he,him,his,is,works
P04063,Poland,Europe,added_10,Piotr,male,25,elementary school teacher,an,he,him,his,is,works
P04064,Poland,Europe,added_10,Piotr,male,25,farmer,a,he,him,his,is,works
P04065,Poland,Europe,added_10,Piotr,male,25,flight attendant,a,he,him,his,is,works
P04066,Poland,Europe,added_10,Piotr,male,25,hairdresser,a,he,him,his,is,works
P04067,Poland,Europe,added_10,Piotr,male,25,janitor,a,he,him,his,is,works
P04068,Poland,Europe,added_10,Piotr,male,25,journalist,a,he,him,his,is,works
P04069,Poland,Europe,added_10,Piotr,male,25,lawyer,a,he,him,his,is,works
P04070,Poland,Europe,added_10,Piotr,male,25,mechanic,a,he,him,his,is,works
P04071,Poland,Europe,added_10,Piotr,male,25,paramedic,a,he,him,his,is,works
P04072,Poland,Europe,added_10,Piotr,male,25,pharmacist,a,he,him,his,is,works
P04073,Poland,Europe,added_10,Piotr,male,25,plumber,a,he,him,his,is,works
P04074,Poland,Europe,added_10,Piotr,male,25,police officer,a,he,him,his,is,works
P04075,Poland,Europe,added_10,Piotr,male,25,real estate agent,a,he,him,his,is,works
P04076,Poland,Europe,added_10,Piotr,male,25,registered nurse,a,he,him,his,is,works
P04077,Poland,Europe,added_10,Piotr,male,25,social worker,a,he,him,his,is,works
P04078,Poland,Europe,added_10,Piotr,male,25,truck driver,a,he,him,his,is,works
P04079,Poland,Europe,added_10,Piotr,male,25,veterinarian,a,he,him,his,is,works
P04080,Poland,Europe,added_10,Piotr,male,25,waiter,a,he,him,his,is,works
P04081,Poland,Europe,added_10,Piotr,male,45,accountant,an,he,him,his,is,works
P04082,Poland,Europe,added_10,Piotr,male,45,administrative assistant,an,he,him,his,is,works
P04083,Poland,Europe,added_10,Piotr,male,45,architect,an,he,him,his,is,works
P04084,Poland,Europe,added_10,Piotr,male,45,bank teller,a,he,him,his,is,works
P04085,Poland,Europe,added_10,Piotr,male,45,business manager,a,he,him,his,is,works
P04086,Poland,Europe,added_10,Piotr,male,45,cashier,a,he,him,his,is,works
P04087,Poland,Europe,added_10,Piotr,male,45,chef,a,he,him,his,is,works
P04088,Poland,Europe,added_10,Piotr,male,45,civil engineer,a,he,him,his,is,works
P04089,Poland,Europe,added_10,Piotr,male,45,computer programmer,a,he,him,his,is,works
P04090,Poland,Europe,added_10,Piotr,male,45,construction worker,a,he,him,his,is,works
P04091,Poland,Europe,added_10,Piotr,male,45,doctor,a,he,him,his,is,works
P04092,Poland,Europe,added_10,Piotr,male,45,electrician,an,he,him,his,is,works
P04093,Poland,Europe,added_10,Piotr,male,45,elementary school teacher,an,he,him,his,is,works
P04094,Poland,Europe,added_10,Piotr,male,45,farmer,a,he,him,his,is,works
P04095,Poland,Europe,added_10,Piotr,male,45,flight attendant,a,he,him,his,is,works
P04096,Poland,Europe,added_10,Piotr,male,45,hairdresser,a,he,him,his,is,works
P04097,Poland,Europe,added_10,Piotr,male,45,janitor,a,he,him,his,is,works
P04098,Poland,Europe,added_10,Piotr,male,45,journalist,a,he,him,his,is,works
P04099,Poland,Europe,added_10,Piotr,male,45,lawyer,a,he,him,his,is,works
P04100,Poland,Europe,added_10,Piotr,male,45,mechanic,a,he,him,his,is,works
P04101,Poland,Europe,added_10,Piotr,male,45,paramedic,a,he,him,his,is,works
P04102,Poland,Europe,added_10,Piotr,male,45,pharmacist,a,he,him,his,is,works
P04103,Poland,Europe,added_10,Piotr,male,45,plumber,a,he,him,his,is,works
P04104,Poland,Europe,added_10,Piotr,male,45,police officer,a,he,him,his,is,works
P04105,Poland,Europe,added_10,Piotr,male,45,real estate agent,a,he,him,his,is,works
P04106,Poland,Europe,added_10,Piotr,male,45,registered nurse,a,he,him,his,is,works
P04107,Poland,Europe,added_10,Piotr,male,45,social worker,a,he,him,his,is,works
P04108,Poland,Europe,added_10,Piotr,male,45,truck driver,a,he,him,his,is,works
P04109,Poland,Europe,added_10,Piotr,male,45,veterinarian,a,he,him,his,is,works
P04110,Poland,Europe,added_10,Piotr,male,45,waiter,a,he,him,his,is,works
P04111,Poland,Europe,added_10,Piotr,male,65,accountant,an,he,him,his,is,works
P04112,Poland,Europe,added_10,Piotr,male,65,administrative assistant,an,he,him,his,is,works
P04113,Poland,Europe,added_10,Piotr,male,65,architect,an,he,him,his,is,works
P04114,Poland,Europe,added_10,Piotr,male,65,bank teller,a,he,him,his,is,works
P04115,Poland,Europe,added_10,Piotr,male,65,business manager,a,he,him,his,is,works
P04116,Poland,Europe,added_10,Piotr,male,65,cashier,a,he,him,his,is,works
P04117,Poland,Europe,added_10,Piotr,male,65,chef,a,he,him,his,is,works
P04118,Poland,Europe,added_10,Piotr,male,65,civil engineer,a,he,him,his,is,works
P04119,Poland,Europe,added_10,Piotr,male,65,computer programmer,a,he,him,his,is,works
P04120,Poland,Europe,added_10,Piotr,male,65,construction worker,a,he,him,his,is,works
P04121,Poland,Europe,added_10,Piotr,male,65,doctor,a,he,him,his,is,works
P04122,Poland,Europe,added_10,Piotr,male,65,electrician,an,he,him,his,is,works
P04123,Poland,Europe,added_10,Piotr,male,65,elementary school teacher,an,he,him,his,is,works
P04124,Poland,Europe,added_10,Piotr,male,65,farmer,a,he,him,his,is,works
P04125,Poland,Europe,added_10,Piotr,male,65,flight attendant,a,he,him,his,is,works
P04126,Poland,Europe,added_10,Piotr,male,65,hairdresser,a,he,him,his,is,works
P04127,Poland,Europe,added_10,Piotr,male,65,janitor,a,he,him,his,is,works
P04128,Poland,Europe,added_10,Piotr,male,65,journalist,a,he,him,his,is,works
P04129,Poland,Europe,added_10,Piotr,male,65,lawyer,a,he,him,his,is,works
P04130,Poland,Europe,added_10,Piotr,male,65,mechanic,a,he,him,his,is,works
P04131,Poland,Europe,added_10,Piotr,male,65,paramedic,a,he,him,his,is,works
P04132,Poland,Europe,added_10,Piotr,male,65,pharmacist,a,he,him,his,is,works
P04133,Poland,Europe,added_10,Piotr,male,65,plumber,a,he,him,his,is,works
P04134,Poland,Europe,added_10,Piotr,male,65,police officer,a,he,him,his,is,works
P04135,Poland,Europe,added_10,Piotr,male,65,real estate agent,a,he,him,his,is,works
P04136,Poland,Europe,added_10,Piotr,male,65,registered nurse,a,he,him,his,is,works
P04137,Poland,Europe,added_10,Piotr,male,65,social worker,a,he,him,his,is,works
P04138,Poland,Europe,added_10,Piotr,male,65,truck driver,a,he,him,his,is,works
P04139,Poland,Europe,added_10,Piotr,male,65,veterinarian,a,he,him,his,is,works
P04140,Poland,Europe,added_10,Piotr,male,65,waiter,a,he,him,his,is,works
P04141,Poland,Europe,added_10,Katarzyna,female,25,accountant,an,she,her,her,is,works
P04142,Poland,Europe,added_10,Katarzyna,female,25,administrative assistant,an,she,her,her,is,works
P04143,Poland,Europe,added_10,Katarzyna,female,25,architect,an,she,her,her,is,works
P04144,Poland,Europe,added_10,Katarzyna,female,25,bank teller,a,she,her,her,is,works
P04145,Poland,Europe,added_10,Katarzyna,female,25,business manager,a,she,her,her,is,works
P04146,Poland,Europe,added_10,Katarzyna,female,25,cashier,a,she,her,her,is,works
P04147,Poland,Europe,added_10,Katarzyna,female,25,chef,a,she,her,her,is,works
P04148,Poland,Europe,added_10,Katarzyna,female,25,civil engineer,a,she,her,her,is,works
P04149,Poland,Europe,added_10,Katarzyna,female,25,computer programmer,a,she,her,her,is,works
P04150,Poland,Europe,added_10,Katarzyna,female,25,construction worker,a,she,her,her,is,works
P04151,Poland,Europe,added_10,Katarzyna,female,25,doctor,a,she,her,her,is,works
P04152,Poland,Europe,added_10,Katarzyna,female,25,electrician,an,she,her,her,is,works
P04153,Poland,Europe,added_10,Katarzyna,female,25,elementary school teacher,an,she,her,her,is,works
P04154,Poland,Europe,added_10,Katarzyna,female,25,farmer,a,she,her,her,is,works
P04155,Poland,Europe,added_10,Katarzyna,female,25,flight attendant,a,she,her,her,is,works
P04156,Poland,Europe,added_10,Katarzyna,female,25,hairdresser,a,she,her,her,is,works
P04157,Poland,Europe,added_10,Katarzyna,female,25,janitor,a,she,her,her,is,works
P04158,Poland,Europe,added_10,Katarzyna,female,25,journalist,a,she,her,her,is,works
P04159,Poland,Europe,added_10,Katarzyna,female,25,lawyer,a,she,her,her,is,works
P04160,Poland,Europe,added_10,Katarzyna,female,25,mechanic,a,she,her,her,is,works
P04161,Poland,Europe,added_10,Katarzyna,female,25,paramedic,a,she,her,her,is,works
P04162,Poland,Europe,added_10,Katarzyna,female,25,pharmacist,a,she,her,her,is,works
P04163,Poland,Europe,added_10,Katarzyna,female,25,plumber,a,she,her,her,is,works
P04164,Poland,Europe,added_10,Katarzyna,female,25,police officer,a,she,her,her,is,works
P04165,Poland,Europe,added_10,Katarzyna,female,25,real estate agent,a,she,her,her,is,works
P04166,Poland,Europe,added_10,Katarzyna,female,25,registered nurse,a,she,her,her,is,works
P04167,Poland,Europe,added_10,Katarzyna,female,25,social worker,a,she,her,her,is,works
P04168,Poland,Europe,added_10,Katarzyna,female,25,truck driver,a,she,her,her,is,works
P04169,Poland,Europe,added_10,Katarzyna,female,25,veterinarian,a,she,her,her,is,works
P04170,Poland,Europe,added_10,Katarzyna,female,25,waiter,a,she,her,her,is,works
P04171,Poland,Europe,added_10,Katarzyna,female,45,accountant,an,she,her,her,is,works
P04172,Poland,Europe,added_10,Katarzyna,female,45,administrative assistant,an,she,her,her,is,works
P04173,Poland,Europe,added_10,Katarzyna,female,45,architect,an,she,her,her,is,works
P04174,Poland,Europe,added_10,Katarzyna,female,45,bank teller,a,she,her,her,is,works
P04175,Poland,Europe,added_10,Katarzyna,female,45,business manager,a,she,her,her,is,works
P04176,Poland,Europe,added_10,Katarzyna,female,45,cashier,a,she,her,her,is,works
P04177,Poland,Europe,added_10,Katarzyna,female,45,chef,a,she,her,her,is,works
P04178,Poland,Europe,added_10,Katarzyna,female,45,civil engineer,a,she,her,her,is,works
P04179,Poland,Europe,added_10,Katarzyna,female,45,computer programmer,a,she,her,her,is,works
P04180,Poland,Europe,added_10,Katarzyna,female,45,construction worker,a,she,her,her,is,works
P04181,Poland,Europe,added_10,Katarzyna,female,45,doctor,a,she,her,her,is,works
P04182,Poland,Europe,added_10,Katarzyna,female,45,electrician,an,she,her,her,is,works
P04183,Poland,Europe,added_10,Katarzyna,female,45,elementary school teacher,an,she,her,her,is,works
P04184,Poland,Europe,added_10,Katarzyna,female,45,farmer,a,she,her,her,is,works
P04185,Poland,Europe,added_10,Katarzyna,female,45,flight attendant,a,she,her,her,is,works
P04186,Poland,Europe,added_10,Katarzyna,female,45,hairdresser,a,she,her,her,is,works
P04187,Poland,Europe,added_10,Katarzyna,female,45,janitor,a,she,her,her,is,works
P04188,Poland,Europe,added_10,Katarzyna,female,45,journalist,a,she,her,her,is,works
P04189,Poland,Europe,added_10,Katarzyna,female,45,lawyer,a,she,her,her,is,works
P04190,Poland,Europe,added_10,Katarzyna,female,45,mechanic,a,she,her,her,is,works
P04191,Poland,Europe,added_10,Katarzyna,female,45,paramedic,a,she,her,her,is,works
P04192,Poland,Europe,added_10,Katarzyna,female,45,pharmacist,a,she,her,her,is,works
P04193,Poland,Europe,added_10,Katarzyna,female,45,plumber,a,she,her,her,is,works
P04194,Poland,Europe,added_10,Katarzyna,female,45,police officer,a,she,her,her,is,works
P04195,Poland,Europe,added_10,Katarzyna,female,45,real estate agent,a,she,her,her,is,works
P04196,Poland,Europe,added_10,Katarzyna,female,45,registered nurse,a,she,her,her,is,works
P04197,Poland,Europe,added_10,Katarzyna,female,45,social worker,a,she,her,her,is,works
P04198,Poland,Europe,added_10,Katarzyna,female,45,truck driver,a,she,her,her,is,works
P04199,Poland,Europe,added_10,Katarzyna,female,45,veterinarian,a,she,her,her,is,works
P04200,Poland,Europe,added_10,Katarzyna,female,45,waiter,a,she,her,her,is,works
P04201,Poland,Europe,added_10,Katarzyna,female,65,accountant,an,she,her,her,is,works
P04202,Poland,Europe,added_10,Katarzyna,female,65,administrative assistant,an,she,her,her,is,works
P04203,Poland,Europe,added_10,Katarzyna,female,65,architect,an,she,her,her,is,works
P04204,Poland,Europe,added_10,Katarzyna,female,65,bank teller,a,she,her,her,is,works
P04205,Poland,Europe,added_10,Katarzyna,female,65,business manager,a,she,her,her,is,works
P04206,Poland,Europe,added_10,Katarzyna,female,65,cashier,a,she,her,her,is,works
P04207,Poland,Europe,added_10,Katarzyna,female,65,chef,a,she,her,her,is,works
P04208,Poland,Europe,added_10,Katarzyna,female,65,civil engineer,a,she,her,her,is,works
P04209,Poland,Europe,added_10,Katarzyna,female,65,computer programmer,a,she,her,her,is,works
P04210,Poland,Europe,added_10,Katarzyna,female,65,construction worker,a,she,her,her,is,works
P04211,Poland,Europe,added_10,Katarzyna,female,65,doctor,a,she,her,her,is,works
P04212,Poland,Europe,added_10,Katarzyna,female,65,electrician,an,she,her,her,is,works
P04213,Poland,Europe,added_10,Katarzyna,female,65,elementary school teacher,an,she,her,her,is,works
P04214,Poland,Europe,added_10,Katarzyna,female,65,farmer,a,she,her,her,is,works
P04215,Poland,Europe,added_10,Katarzyna,female,65,flight attendant,a,she,her,her,is,works
P04216,Poland,Europe,added_10,Katarzyna,female,65,hairdresser,a,she,her,her,is,works
P04217,Poland,Europe,added_10,Katarzyna,female,65,janitor,a,she,her,her,is,works
P04218,Poland,Europe,added_10,Katarzyna,female,65,journalist,a,she,her,her,is,works
P04219,Poland,Europe,added_10,Katarzyna,female,65,lawyer,a,she,her,her,is,works
P04220,Poland,Europe,added_10,Katarzyna,female,65,mechanic,a,she,her,her,is,works
P04221,Poland,Europe,added_10,Katarzyna,female,65,paramedic,a,she,her,her,is,works
P04222,Poland,Europe,added_10,Katarzyna,female,65,pharmacist,a,she,her,her,is,works
P04223,Poland,Europe,added_10,Katarzyna,female,65,plumber,a,she,her,her,is,works
P04224,Poland,Europe,added_10,Katarzyna,female,65,police officer,a,she,her,her,is,works
P04225,Poland,Europe,added_10,Katarzyna,female,65,real estate agent,a,she,her,her,is,works
P04226,Poland,Europe,added_10,Katarzyna,female,65,registered nurse,a,she,her,her,is,works
P04227,Poland,Europe,added_10,Katarzyna,female,65,social worker,a,she,her,her,is,works
P04228,Poland,Europe,added_10,Katarzyna,female,65,truck driver,a,she,her,her,is,works
P04229,Poland,Europe,added_10,Katarzyna,female,65,veterinarian,a,she,her,her,is,works
P04230,Poland,Europe,added_10,Katarzyna,female,65,waiter,a,she,her,her,is,works
P04231,Poland,Europe,added_10,Alex,neutral,25,accountant,an,they,them,their,are,work
