persona_id,country,profession,gender,age,topic,mean_rating,sd_across_models,consensus_rank,rating_llama,rating_gemma,rating_qwen,rating_ministral
P04232,Poland,administrative assistant,neutral,25,economic redistribution,3.5,0.5773502691896257,34103,4,4,3.0,3.0
P04231,Poland,accountant,neutral,25,immigration,3.5,0.5773502691896257,34104,4,4,3.0,3.0
P04229,Poland,veterinarian,female,65,gender equality,4.5,0.5773502691896257,34105,5,5,4.0,4.0
P01152,Egypt,electrician,male,65,trust in government,2.5,0.5773502691896257,34106,2,2,3.0,3.0
P01153,Egypt,elementary school teacher,male,65,immigration,3.5,0.5773502691896257,34107,4,4,3.0,3.0
P02110,India,construction worker,neutral,45,economic redistribution,3.5,0.5773502691896257,34108,4,4,3.0,3.0
P04224,Poland,police officer,female,65,gender equality,4.5,0.5773502691896257,34109,5,5,4.0,4.0
P04224,Poland,police officer,female,65,lgbtq rights,3.5,0.5773502691896257,34110,4,3,4.0,3.0
P04224,Poland,police officer,female,65,economic redistribution,3.5,0.5773502691896257,34111,4,3,4.0,3.0
P02111,India,doctor,neutral,45,immigration,3.5,0.5773502691896257,34112,4,4,3.0,3.0
P04225,Poland,real estate agent,female,65,gender equality,4.5,0.5773502691896257,34113,5,5,4.0,4.0
P04225,Poland,real estate agent,female,65,immigration,3.5,0.5773502691896257,34114,4,4,3.0,3.0
P04225,Poland,real estate agent,female,65,lgbtq rights,3.5,0.5773502691896257,34115,4,3,4.0,3.0
P01154,Egypt,farmer,male,65,trust in government,2.5,0.5773502691896257,34116,2,2,3.0,3.0
P04226,Poland,registered nurse,female,65,gender equality,4.5,0.5773502691896257,34117,5,5,4.0,4.0
P04226,Poland,registered nurse,female,65,immigration,3.5,0.5773502691896257,34118,4,4,3.0,3.0
P04226,Poland,registered nurse,female,65,lgbtq rights,3.5,0.5773502691896257,34119,4,3,4.0,3.0
P03062,Mexico,administrative assistant,female,25,economic redistribution,3.5,0.5773502691896257,34120,4,4,3.0,3.0
P01154,Egypt,farmer,male,65,lgbtq rights,2.5,0.5773502691896257,34121,3,2,3.0,2.0
P01154,Egypt,farmer,male,65,immigration,3.5,0.5773502691896257,34122,4,4,3.0,3.0
P04227,Poland,social worker,female,65,gender equality,4.5,0.5773502691896257,34123,5,5,4.0,4.0
P04227,Poland,social worker,female,65,immigration,3.5,0.5773502691896257,34124,4,4,3.0,3.0
P04227,Poland,social worker,female,65,trust in government,2.5,0.5773502691896257,34125,2,2,3.0,3.0
P01153,Egypt,elementary school teacher,male,65,economic redistribution,3.5,0.5773502691896257,34126,4,4,3.0,3.0
P04228,Poland,truck driver,female,65,gender equality,4.5,0.5773502691896257,34127,5,5,4.0,4.0
P02112,India,electrician,neutral,45,immigration,3.5,0.5773502691896257,34128,4,4,3.0,3.0
P01149,Egypt,computer programmer,male,65,trust in government,2.5,0.5773502691896257,34129,2,2,3.0,3.0
P01156,Egypt,hairdresser,male,65,climate change,3.5,0.5773502691896257,34130,4,4,3.0,3.0
P01149,Egypt,computer programmer,male,65,religion and secularism,3.5,0.5773502691896257,34131,4,4,3.0,3.0
P02113,India,elementary school teacher,neutral,45,economic redistribution,3.5,0.5773502691896257,34132,4,4,3.0,3.0
P01144,Egypt,bank teller,male,65,climate change,3.5,0.5773502691896257,34133,4,4,3.0,3.0
P04239,Poland,computer programmer,neutral,25,religion and secularism,2.5,0.5773502691896257,34134,2,3,3.0,2.0
P04239,Poland,computer programmer,neutral,25,economic redistribution,3.5,0.5773502691896257,34135,4,4,3.0,3.0
P04239,Poland,computer programmer,neutral,25,trust in government,2.5,0.5773502691896257,34136,2,2,3.0,3.0
P03057,Mexico,social worker,male,65,gender equality,4.5,0.5773502691896257,34137,5,5,4.0,4.0
P03056,Mexico,registered nurse,male,65,economic redistribution,3.5,0.5773502691896257,34138,4,4,3.0,3.0
P01143,Egypt,architect,male,65,immigration,3.5,0.5773502691896257,34139,4,4,3.0,3.0
P04240,Poland,construction worker,neutral,25,economic redistribution,3.5,0.5773502691896257,34140,4,4,3.0,3.0
P04241,Poland,doctor,neutral,25,immigration,3.5,0.5773502691896257,34141,4,4,3.0,3.0
P01144,Egypt,bank teller,male,65,immigration,3.5,0.5773502691896257,34142,4,4,3.0,3.0
P04241,Poland,doctor,neutral,25,lgbtq rights,4.5,0.5773502691896257,34143,5,5,4.0,4.0
P04241,Poland,doctor,neutral,25,economic redistribution,3.5,0.5773502691896257,34144,4,4,3.0,3.0
P02116,India,hairdresser,neutral,45,immigration,3.5,0.5773502691896257,34145,4,4,3.0,3.0
P01142,Egypt,administrative assistant,male,65,immigration,3.5,0.5773502691896257,34146,4,4,3.0,3.0
P03055,Mexico,real estate agent,male,65,religion and secularism,3.5,0.5773502691896257,34147,4,4,3.0,3.0
P04242,Poland,electrician,neutral,25,economic redistribution,3.5,0.5773502691896257,34148,4,4,3.0,3.0
P01141,Egypt,accountant,male,65,lgbtq rights,2.5,0.5773502691896257,34149,3,2,3.0,2.0
P01141,Egypt,accountant,male,65,immigration,3.5,0.5773502691896257,34150,4,4,3.0,3.0
P04243,Poland,elementary school teacher,neutral,25,immigration,3.5,0.5773502691896257,34151,4,4,3.0,3.0
P01141,Egypt,accountant,male,65,climate change,3.5,0.5773502691896257,34152,4,4,3.0,3.0
P03056,Mexico,registered nurse,male,65,gender equality,4.5,0.5773502691896257,34153,5,5,4.0,4.0
P01144,Egypt,bank teller,male,65,lgbtq rights,2.5,0.5773502691896257,34154,3,2,3.0,2.0
P02115,India,flight attendant,neutral,45,economic redistribution,3.5,0.5773502691896257,34155,4,4,3.0,3.0
P04238,Poland,civil engineer,neutral,25,economic redistribution,3.5,0.5773502691896257,34156,4,4,3.0,3.0
P04233,Poland,architect,neutral,25,economic redistribution,3.5,0.5773502691896257,34157,4,4,3.0,3.0
P01148,Egypt,civil engineer,male,65,immigration,3.5,0.5773502691896257,34158,4,4,3.0,3.0
P04234,Poland,bank teller,neutral,25,economic redistribution,3.5,0.5773502691896257,34159,4,4,3.0,3.0
P03059,Mexico,veterinarian,male,65,immigration,3.5,0.5773502691896257,34160,4,4,3.0,3.0
P02114,India,farmer,neutral,45,lgbtq rights,3.5,0.5773502691896257,34161,4,4,3.0,3.0
P01147,Egypt,chef,male,65,economic redistribution,3.5,0.5773502691896257,34162,4,4,3.0,3.0
P04235,Poland,business manager,neutral,25,immigration,3.5,0.5773502691896257,34163,4,4,3.0,3.0
P02114,India,farmer,neutral,45,economic redistribution,3.5,0.5773502691896257,34164,4,4,3.0,3.0
P04235,Poland,business manager,neutral,25,economic redistribution,3.5,0.5773502691896257,34165,4,4,3.0,3.0
P01147,Egypt,chef,male,65,immigration,3.5,0.5773502691896257,34166,4,4,3.0,3.0
P03058,Mexico,truck driver,male,65,religion and secularism,3.5,0.5773502691896257,34167,4,4,3.0,3.0
P01146,Egypt,cashier,male,65,economic redistribution,3.5,0.5773502691896257,34168,4,4,3.0,3.0
P04236,Poland,cashier,neutral,25,economic redistribution,3.5,0.5773502691896257,34169,4,4,3.0,3.0
P01146,Egypt,cashier,male,65,lgbtq rights,2.5,0.5773502691896257,34170,3,2,3.0,2.0
P01146,Egypt,cashier,male,65,immigration,3.5,0.5773502691896257,34171,4,4,3.0,3.0
P01146,Egypt,cashier,male,65,climate change,3.5,0.5773502691896257,34172,4,4,3.0,3.0
P03058,Mexico,truck driver,male,65,climate change,3.5,0.5773502691896257,34173,4,4,3.0,3.0
P04237,Poland,chef,neutral,25,economic redistribution,3.5,0.5773502691896257,34174,4,4,3.0,3.0
P01145,Egypt,business manager,male,65,lgbtq rights,2.5,0.5773502691896257,34175,3,2,3.0,2.0
P01145,Egypt,business manager,male,65,immigration,3.5,0.5773502691896257,34176,4,4,3.0,3.0
P04238,Poland,civil engineer,neutral,25,immigration,3.5,0.5773502691896257,34177,4,4,3.0,3.0
P01149,Egypt,computer programmer,male,65,immigration,3.5,0.5773502691896257,34178,4,4,3.0,3.0
P01125,Egypt,flight attendant,male,45,religion and secularism,3.5,0.5773502691896257,34179,4,4,3.0,3.0
P01179,Egypt,computer programmer,female,25,trust in government,2.5,0.5773502691896257,34180,2,2,3.0,3.0
P01180,Egypt,construction worker,female,25,immigration,3.5,0.5773502691896257,34181,4,4,3.0,3.0
P01218,Egypt,journalist,female,45,gender equality,4.5,0.5773502691896257,34182,5,5,4.0,4.0
P01217,Egypt,janitor,female,45,trust in government,2.5,0.5773502691896257,34183,2,2,3.0,3.0
P01217,Egypt,janitor,female,45,economic redistribution,3.5,0.5773502691896257,34184,4,4,3.0,3.0
P01217,Egypt,janitor,female,45,religion and secularism,3.5,0.5773502691896257,34185,4,4,3.0,3.0
P01217,Egypt,janitor,female,45,immigration,3.5,0.5773502691896257,34186,4,4,3.0,3.0
P02092,India,pharmacist,neutral,25,economic redistribution,3.5,0.5773502691896257,34187,4,4,3.0,3.0
P01216,Egypt,hairdresser,female,45,trust in government,2.5,0.5773502691896257,34188,2,2,3.0,3.0
P01216,Egypt,hairdresser,female,45,economic redistribution,3.5,0.5773502691896257,34189,4,4,3.0,3.0
P01216,Egypt,hairdresser,female,45,religion and secularism,3.5,0.5773502691896257,34190,4,4,3.0,3.0
P04142,Poland,administrative assistant,female,25,gender equality,4.5,0.5773502691896257,34191,5,5,4.0,4.0
P01216,Egypt,hairdresser,female,45,immigration,3.5,0.5773502691896257,34192,4,4,3.0,3.0
P04144,Poland,bank teller,female,25,immigration,3.5,0.5773502691896257,34193,4,4,3.0,3.0
P03084,Mexico,police officer,female,25,immigration,3.5,0.5773502691896257,34194,4,4,3.0,3.0
P01215,Egypt,flight attendant,female,45,trust in government,2.5,0.5773502691896257,34195,2,2,3.0,3.0
P01215,Egypt,flight attendant,female,45,economic redistribution,3.5,0.5773502691896257,34196,4,4,3.0,3.0
P01215,Egypt,flight attendant,female,45,religion and secularism,3.5,0.5773502691896257,34197,4,4,3.0,3.0
P04145,Poland,business manager,female,25,gender equality,4.5,0.5773502691896257,34198,5,5,4.0,4.0
P01215,Egypt,flight attendant,female,45,gender equality,4.5,0.5773502691896257,34199,5,5,4.0,4.0
P01214,Egypt,farmer,female,45,trust in government,2.5,0.5773502691896257,34200,2,2,3.0,3.0
P01214,Egypt,farmer,female,45,economic redistribution,3.5,0.5773502691896257,34201,4,4,3.0,3.0
P04144,Poland,bank teller,female,25,gender equality,4.5,0.5773502691896257,34202,5,5,4.0,4.0
P01214,Egypt,farmer,female,45,religion and secularism,3.5,0.5773502691896257,34203,4,4,3.0,3.0
P01218,Egypt,journalist,female,45,immigration,3.5,0.5773502691896257,34204,4,4,3.0,3.0
P01218,Egypt,journalist,female,45,trust in government,2.5,0.5773502691896257,34205,2,2,3.0,3.0
P01221,Egypt,paramedic,female,45,religion and secularism,3.5,0.5773502691896257,34206,4,4,3.0,3.0
P01221,Egypt,paramedic,female,45,immigration,3.5,0.5773502691896257,34207,4,4,3.0,3.0
P04138,Poland,truck driver,male,65,religion and secularism,3.5,0.5773502691896257,34208,3,4,4.0,3.0
P01221,Egypt,paramedic,female,45,gender equality,4.5,0.5773502691896257,34209,5,5,4.0,4.0
P01220,Egypt,mechanic,female,45,trust in government,2.5,0.5773502691896257,34210,2,2,3.0,3.0
P01220,Egypt,mechanic,female,45,economic redistribution,3.5,0.5773502691896257,34211,4,4,3.0,3.0
P04139,Poland,veterinarian,male,65,immigration,3.5,0.5773502691896257,34212,4,4,3.0,3.0
P04139,Poland,veterinarian,male,65,lgbtq rights,3.5,0.5773502691896257,34213,4,3,4.0,3.0
P01220,Egypt,mechanic,female,45,religion and secularism,3.5,0.5773502691896257,34214,4,4,3.0,3.0
P03084,Mexico,police officer,female,25,trust in government,2.5,0.5773502691896257,34215,2,2,3.0,3.0
P03085,Mexico,real estate agent,female,25,economic redistribution,3.5,0.5773502691896257,34216,4,4,3.0,3.0
P01220,Egypt,mechanic,female,45,gender equality,4.5,0.5773502691896257,34217,5,5,4.0,4.0
P02091,India,paramedic,neutral,25,economic redistribution,3.5,0.5773502691896257,34218,4,4,3.0,3.0
P04140,Poland,waiter,male,65,immigration,3.5,0.5773502691896257,34219,4,4,3.0,3.0
P01219,Egypt,lawyer,female,45,trust in government,2.5,0.5773502691896257,34220,2,2,3.0,3.0
P02091,India,paramedic,neutral,25,trust in government,2.5,0.5773502691896257,34221,2,2,3.0,3.0
P01219,Egypt,lawyer,female,45,religion and secularism,3.5,0.5773502691896257,34222,4,4,3.0,3.0
P01219,Egypt,lawyer,female,45,lgbtq rights,3.5,0.5773502691896257,34223,4,3,4.0,3.0
P01219,Egypt,lawyer,female,45,immigration,3.5,0.5773502691896257,34224,4,4,3.0,3.0
P04141,Poland,accountant,female,25,gender equality,4.5,0.5773502691896257,34225,5,5,4.0,4.0
P01220,Egypt,mechanic,female,45,immigration,3.5,0.5773502691896257,34226,4,4,3.0,3.0
P04146,Poland,cashier,female,25,gender equality,4.5,0.5773502691896257,34227,5,5,4.0,4.0
P04146,Poland,cashier,female,25,immigration,3.5,0.5773502691896257,34228,4,4,3.0,3.0
P01214,Egypt,farmer,female,45,immigration,3.5,0.5773502691896257,34229,4,4,3.0,3.0
P04150,Poland,construction worker,female,25,economic redistribution,3.5,0.5773502691896257,34230,4,4,3.0,3.0
P01210,Egypt,construction worker,female,45,immigration,3.5,0.5773502691896257,34231,4,4,3.0,3.0
P01210,Egypt,construction worker,female,45,gender equality,4.5,0.5773502691896257,34232,5,5,4.0,4.0
P01209,Egypt,computer programmer,female,45,trust in government,2.5,0.5773502691896257,34233,2,2,3.0,3.0
P01209,Egypt,computer programmer,female,45,economic redistribution,3.5,0.5773502691896257,34234,4,4,3.0,3.0
P02094,India,police officer,neutral,25,immigration,3.5,0.5773502691896257,34235,4,4,3.0,3.0
P01209,Egypt,computer programmer,female,45,immigration,3.5,0.5773502691896257,34236,4,4,3.0,3.0
P01209,Egypt,computer programmer,female,45,gender equality,4.5,0.5773502691896257,34237,5,5,4.0,4.0
P04152,Poland,electrician,female,25,gender equality,4.5,0.5773502691896257,34238,5,5,4.0,4.0
P01210,Egypt,construction worker,female,45,religion and secularism,3.5,0.5773502691896257,34239,4,4,3.0,3.0
P04152,Poland,electrician,female,25,immigration,3.5,0.5773502691896257,34240,4,4,3.0,3.0
P01208,Egypt,civil engineer,female,45,economic redistribution,3.5,0.5773502691896257,34241,4,4,3.0,3.0
P04152,Poland,electrician,female,25,economic redistribution,3.5,0.5773502691896257,34242,4,4,3.0,3.0
P01208,Egypt,civil engineer,female,45,religion and secularism,3.5,0.5773502691896257,34243,4,4,3.0,3.0
P01208,Egypt,civil engineer,female,45,immigration,3.5,0.5773502691896257,34244,4,4,3.0,3.0
P01208,Egypt,civil engineer,female,45,gender equality,4.5,0.5773502691896257,34245,5,5,4.0,4.0
P02094,India,police officer,neutral,25,economic redistribution,3.5,0.5773502691896257,34246,4,4,3.0,3.0
P01207,Egypt,chef,female,45,trust in government,2.5,0.5773502691896257,34247,2,2,3.0,3.0
P01207,Egypt,chef,female,45,economic redistribution,3.5,0.5773502691896257,34248,4,4,3.0,3.0
P01207,Egypt,chef,female,45,religion and secularism,3.5,0.5773502691896257,34249,4,4,3.0,3.0
P01208,Egypt,civil engineer,female,45,trust in government,2.5,0.5773502691896257,34250,2,2,3.0,3.0
P01210,Egypt,construction worker,female,45,economic redistribution,3.5,0.5773502691896257,34251,4,4,3.0,3.0
P04150,Poland,construction worker,female,25,immigration,3.5,0.5773502691896257,34252,4,4,3.0,3.0
P04150,Poland,construction worker,female,25,gender equality,4.5,0.5773502691896257,34253,5,5,4.0,4.0
P04146,Poland,cashier,female,25,economic redistribution,3.5,0.5773502691896257,34254,4,4,3.0,3.0
P03083,Mexico,plumber,female,25,economic redistribution,3.5,0.5773502691896257,34255,4,4,3.0,3.0
P01213,Egypt,elementary school teacher,female,45,trust in government,2.5,0.5773502691896257,34256,2,2,3.0,3.0
P01213,Egypt,elementary school teacher,female,45,economic redistribution,3.5,0.5773502691896257,34257,4,4,3.0,3.0
P01213,Egypt,elementary school teacher,female,45,religion and secularism,3.5,0.5773502691896257,34258,4,4,3.0,3.0
P02093,India,plumber,neutral,25,economic redistribution,3.5,0.5773502691896257,34259,4,4,3.0,3.0
P04147,Poland,chef,female,25,economic redistribution,3.5,0.5773502691896257,34260,4,4,3.0,3.0
P01213,Egypt,elementary school teacher,female,45,immigration,3.5,0.5773502691896257,34261,4,4,3.0,3.0
P01213,Egypt,elementary school teacher,female,45,gender equality,4.5,0.5773502691896257,34262,5,5,4.0,4.0
P01212,Egypt,electrician,female,45,trust in government,2.5,0.5773502691896257,34263,2,2,3.0,3.0
P01212,Egypt,electrician,female,45,economic redistribution,3.5,0.5773502691896257,34264,4,4,3.0,3.0
P01212,Egypt,electrician,female,45,religion and secularism,3.5,0.5773502691896257,34265,4,4,3.0,3.0
P01212,Egypt,electrician,female,45,immigration,3.5,0.5773502691896257,34266,4,4,3.0,3.0
P01212,Egypt,electrician,female,45,gender equality,4.5,0.5773502691896257,34267,5,5,4.0,4.0
P01211,Egypt,doctor,female,45,trust in government,2.5,0.5773502691896257,34268,2,2,3.0,3.0
P04149,Poland,computer programmer,female,25,gender equality,4.5,0.5773502691896257,34269,5,5,4.0,4.0
P03083,Mexico,plumber,female,25,gender equality,4.5,0.5773502691896257,34270,5,5,4.0,4.0
P01211,Egypt,doctor,female,45,religion and secularism,3.5,0.5773502691896257,34271,4,4,3.0,3.0
P01211,Egypt,doctor,female,45,lgbtq rights,3.5,0.5773502691896257,34272,4,3,4.0,3.0
P01211,Egypt,doctor,female,45,immigration,3.5,0.5773502691896257,34273,4,4,3.0,3.0
P01210,Egypt,construction worker,female,45,trust in government,2.5,0.5773502691896257,34274,2,2,3.0,3.0
P01221,Egypt,paramedic,female,45,economic redistribution,3.5,0.5773502691896257,34275,4,4,3.0,3.0
P01221,Egypt,paramedic,female,45,trust in government,2.5,0.5773502691896257,34276,2,2,3.0,3.0
P01222,Egypt,pharmacist,female,45,gender equality,4.5,0.5773502691896257,34277,5,5,4.0,4.0
P01222,Egypt,pharmacist,female,45,immigration,3.5,0.5773502691896257,34278,4,4,3.0,3.0
P04122,Poland,electrician,male,65,religion and secularism,3.5,0.5773502691896257,34279,3,4,4.0,3.0
P01231,Egypt,accountant,female,65,economic redistribution,3.5,0.5773502691896257,34280,4,4,3.0,3.0
P02089,India,lawyer,neutral,25,immigration,3.5,0.5773502691896257,34281,4,4,3.0,3.0
P04123,Poland,elementary school teacher,male,65,immigration,3.5,0.5773502691896257,34282,4,4,3.0,3.0
P04123,Poland,elementary school teacher,male,65,lgbtq rights,3.5,0.5773502691896257,34283,4,3,4.0,3.0
P01231,Egypt,accountant,female,65,immigration,3.5,0.5773502691896257,34284,4,4,3.0,3.0
P01231,Egypt,accountant,female,65,gender equality,4.5,0.5773502691896257,34285,5,5,4.0,4.0
P04124,Poland,farmer,male,65,climate change,3.5,0.5773502691896257,34286,4,3,4.0,3.0
P01230,Egypt,waiter,female,45,trust in government,2.5,0.5773502691896257,34287,2,2,3.0,3.0
P04122,Poland,electrician,male,65,immigration,3.5,0.5773502691896257,34288,4,4,3.0,3.0
P01230,Egypt,waiter,female,45,economic redistribution,3.5,0.5773502691896257,34289,4,4,3.0,3.0
P01230,Egypt,waiter,female,45,immigration,3.5,0.5773502691896257,34290,4,4,3.0,3.0
P04125,Poland,flight attendant,male,65,gender equality,4.5,0.5773502691896257,34291,5,5,4.0,4.0
P04125,Poland,flight attendant,male,65,immigration,3.5,0.5773502691896257,34292,4,4,3.0,3.0
P04125,Poland,flight attendant,male,65,lgbtq rights,3.5,0.5773502691896257,34293,4,4,3.0,3.0
P03088,Mexico,truck driver,female,25,trust in government,2.5,0.5773502691896257,34294,2,2,3.0,3.0
P03088,Mexico,truck driver,female,25,economic redistribution,3.5,0.5773502691896257,34295,4,4,3.0,3.0
P01229,Egypt,veterinarian,female,45,trust in government,2.5,0.5773502691896257,34296,2,2,3.0,3.0
P04126,Poland,hairdresser,male,65,climate change,3.5,0.5773502691896257,34297,4,4,3.0,3.0
P01229,Egypt,veterinarian,female,45,economic redistribution,3.5,0.5773502691896257,34298,4,4,3.0,3.0
P01230,Egypt,waiter,female,45,religion and secularism,3.5,0.5773502691896257,34299,4,4,3.0,3.0
P03089,Mexico,veterinarian,female,25,lgbtq rights,4.5,0.5773502691896257,34300,4,5,5.0,4.0
P04121,Poland,doctor,male,65,economic redistribution,3.5,0.5773502691896257,34301,4,3,4.0,3.0
P01232,Egypt,administrative assistant,female,65,immigration,3.5,0.5773502691896257,34302,4,4,3.0,3.0
P02087,India,janitor,neutral,25,trust in government,2.5,0.5773502691896257,34303,2,2,3.0,3.0
P01235,Egypt,business manager,female,65,economic redistribution,3.5,0.5773502691896257,34304,4,4,3.0,3.0
P04117,Poland,chef,male,65,immigration,3.5,0.5773502691896257,34305,4,4,3.0,3.0
P03090,Mexico,waiter,female,25,economic redistribution,3.5,0.5773502691896257,34306,4,4,3.0,3.0
P01235,Egypt,business manager,female,65,immigration,3.5,0.5773502691896257,34307,4,4,3.0,3.0
P01235,Egypt,business manager,female,65,gender equality,4.5,0.5773502691896257,34308,5,5,4.0,4.0
P01234,Egypt,bank teller,female,65,economic redistribution,3.5,0.5773502691896257,34309,4,4,3.0,3.0
P04118,Poland,civil engineer,male,65,immigration,3.5,0.5773502691896257,34310,4,4,3.0,3.0
P01234,Egypt,bank teller,female,65,immigration,3.5,0.5773502691896257,34311,4,4,3.0,3.0
P03090,Mexico,waiter,female,25,gender equality,4.5,0.5773502691896257,34312,5,5,4.0,4.0
P04119,Poland,computer programmer,male,65,immigration,3.5,0.5773502691896257,34313,4,4,3.0,3.0
P01233,Egypt,architect,female,65,economic redistribution,3.5,0.5773502691896257,34314,4,4,3.0,3.0
P01233,Egypt,architect,female,65,religion and secularism,3.5,0.5773502691896257,34315,4,4,3.0,3.0
P01233,Egypt,architect,female,65,immigration,3.5,0.5773502691896257,34316,4,4,3.0,3.0
P01233,Egypt,architect,female,65,gender equality,4.5,0.5773502691896257,34317,5,5,4.0,4.0
P04120,Poland,construction worker,male,65,immigration,3.5,0.5773502691896257,34318,4,4,3.0,3.0
P03089,Mexico,veterinarian,female,25,economic redistribution,3.5,0.5773502691896257,34319,4,4,3.0,3.0
P01232,Egypt,administrative assistant,female,65,economic redistribution,3.5,0.5773502691896257,34320,4,4,3.0,3.0
P02088,India,journalist,neutral,25,trust in government,2.5,0.5773502691896257,34321,2,2,3.0,3.0
P04121,Poland,doctor,male,65,immigration,3.5,0.5773502691896257,34322,4,4,3.0,3.0
P04121,Poland,doctor,male,65,lgbtq rights,3.5,0.5773502691896257,34323,4,3,4.0,3.0
P04126,Poland,hairdresser,male,65,immigration,3.5,0.5773502691896257,34324,4,4,3.0,3.0
P04154,Poland,farmer,female,25,gender equality,4.5,0.5773502691896257,34325,5,5,4.0,4.0
P01229,Egypt,veterinarian,female,45,religion and secularism,3.5,0.5773502691896257,34326,4,4,3.0,3.0
P01229,Egypt,veterinarian,female,45,gender equality,4.5,0.5773502691896257,34327,5,5,4.0,4.0
P04132,Poland,pharmacist,male,65,immigration,3.5,0.5773502691896257,34328,4,4,3.0,3.0
P02090,India,mechanic,neutral,25,economic redistribution,3.5,0.5773502691896257,34329,4,4,3.0,3.0
P01224,Egypt,police officer,female,45,immigration,3.5,0.5773502691896257,34330,4,4,3.0,3.0
P01224,Egypt,police officer,female,45,gender equality,4.5,0.5773502691896257,34331,5,5,4.0,4.0
P04133,Poland,plumber,male,65,immigration,3.5,0.5773502691896257,34332,4,4,3.0,3.0
P04133,Poland,plumber,male,65,religion and secularism,3.5,0.5773502691896257,34333,3,4,4.0,3.0
P01223,Egypt,plumber,female,45,trust in government,2.5,0.5773502691896257,34334,2,2,3.0,3.0
P01223,Egypt,plumber,female,45,economic redistribution,3.5,0.5773502691896257,34335,4,4,3.0,3.0
P01223,Egypt,plumber,female,45,religion and secularism,3.5,0.5773502691896257,34336,4,4,3.0,3.0
P01224,Egypt,police officer,female,45,trust in government,2.5,0.5773502691896257,34337,2,2,3.0,3.0
P04135,Poland,real estate agent,male,65,climate change,3.5,0.5773502691896257,34338,4,4,3.0,3.0
P04135,Poland,real estate agent,male,65,immigration,3.5,0.5773502691896257,34339,4,4,3.0,3.0
P01223,Egypt,plumber,female,45,gender equality,4.5,0.5773502691896257,34340,5,5,4.0,4.0
P04136,Poland,registered nurse,male,65,gender equality,4.5,0.5773502691896257,34341,5,5,4.0,4.0
P04136,Poland,registered nurse,male,65,immigration,3.5,0.5773502691896257,34342,4,4,3.0,3.0
P04136,Poland,registered nurse,male,65,lgbtq rights,3.5,0.5773502691896257,34343,4,3,4.0,3.0
P01222,Egypt,pharmacist,female,45,economic redistribution,3.5,0.5773502691896257,34344,4,4,3.0,3.0
P01222,Egypt,pharmacist,female,45,religion and secularism,3.5,0.5773502691896257,34345,4,4,3.0,3.0
P04137,Poland,social worker,male,65,gender equality,4.5,0.5773502691896257,34346,5,5,4.0,4.0
P04137,Poland,social worker,male,65,immigration,3.5,0.5773502691896257,34347,4,4,3.0,3.0
P01223,Egypt,plumber,female,45,immigration,3.5,0.5773502691896257,34348,4,4,3.0,3.0
P01225,Egypt,real estate agent,female,45,gender equality,4.5,0.5773502691896257,34349,5,5,4.0,4.0
P01225,Egypt,real estate agent,female,45,immigration,3.5,0.5773502691896257,34350,4,4,3.0,3.0
P04131,Poland,paramedic,male,65,economic redistribution,3.5,0.5773502691896257,34351,4,4,3.0,3.0
P01228,Egypt,truck driver,female,45,trust in government,2.5,0.5773502691896257,34352,2,2,3.0,3.0
P01228,Egypt,truck driver,female,45,economic redistribution,3.5,0.5773502691896257,34353,4,4,3.0,3.0
P01228,Egypt,truck driver,female,45,religion and secularism,3.5,0.5773502691896257,34354,4,4,3.0,3.0
P04127,Poland,janitor,male,65,economic redistribution,3.5,0.5773502691896257,34355,4,4,3.0,3.0
P01228,Egypt,truck driver,female,45,immigration,3.5,0.5773502691896257,34356,4,4,3.0,3.0
P03088,Mexico,truck driver,female,25,gender equality,4.5,0.5773502691896257,34357,5,5,4.0,4.0
P01227,Egypt,social worker,female,45,trust in government,2.5,0.5773502691896257,34358,2,2,3.0,3.0
P01227,Egypt,social worker,female,45,religion and secularism,3.5,0.5773502691896257,34359,4,4,3.0,3.0
P03087,Mexico,social worker,female,25,trust in government,2.5,0.5773502691896257,34360,2,2,3.0,3.0
P01227,Egypt,social worker,female,45,immigration,3.5,0.5773502691896257,34361,4,4,3.0,3.0
P02089,India,lawyer,neutral,25,trust in government,2.5,0.5773502691896257,34362,2,2,3.0,3.0
P01226,Egypt,registered nurse,female,45,trust in government,2.5,0.5773502691896257,34363,2,2,3.0,3.0
P04129,Poland,lawyer,male,65,immigration,3.5,0.5773502691896257,34364,4,4,3.0,3.0
P01226,Egypt,registered nurse,female,45,economic redistribution,3.5,0.5773502691896257,34365,4,4,3.0,3.0
P04129,Poland,lawyer,male,65,economic redistribution,3.5,0.5773502691896257,34366,4,3,4.0,3.0
P01226,Egypt,registered nurse,female,45,immigration,3.5,0.5773502691896257,34367,4,4,3.0,3.0
P01226,Egypt,registered nurse,female,45,gender equality,4.5,0.5773502691896257,34368,5,5,4.0,4.0
P04130,Poland,mechanic,male,65,religion and secularism,3.5,0.5773502691896257,34369,3,4,4.0,3.0
P04131,Poland,paramedic,male,65,gender equality,4.5,0.5773502691896257,34370,5,5,4.0,4.0
P04131,Poland,paramedic,male,65,immigration,3.5,0.5773502691896257,34371,4,4,3.0,3.0
P01225,Egypt,real estate agent,female,45,religion and secularism,3.5,0.5773502691896257,34372,4,4,3.0,3.0
P01229,Egypt,veterinarian,female,45,immigration,3.5,0.5773502691896257,34373,4,4,3.0,3.0
